website,snapshot_number,snapshot_date,start_date_str,end_date_str,ttt,los,name,rating,price,reviews_amount,weekend,rating_category
Booking,1,11 May 2024,27 May 2024,31 May 2024,16,4,Courtyard by Marriott New York World Trade Center Area,7.8,3424,2669,0,7-8
Booking,1,11 May 2024,27 May 2024,31 May 2024,16,4,The Hotel at Fifth Avenue,7.4,3465,3622,0,7-8
Booking,1,11 May 2024,27 May 2024,31 May 2024,16,4,Four Points by Sheraton New York Downtown,7.3,2692,2366,0,7-8
Booking,1,11 May 2024,27 May 2024,31 May 2024,16,4,Hilton Club The Central at 5th New York,9.0,4694,553,0,9-10
Booking,1,11 May 2024,27 May 2024,31 May 2024,16,4,"Candlewood Suites NYC -Times Square, an IHG Hotel",7.5,3315,1977,0,7-8
Booking,1,11 May 2024,27 May 2024,31 May 2024,16,4,Hotel Edison Times Square,7.4,4493,15184,0,7-8
Booking,1,11 May 2024,27 May 2024,31 May 2024,16,4,Executive Hotel Le Soleil New York,8.4,4990,3872,0,8-9
Booking,1,11 May 2024,27 May 2024,31 May 2024,16,4,"Club Quarters Hotel Grand Central, New York",8.0,4160,4324,0,8-9
Booking,1,11 May 2024,27 May 2024,31 May 2024,16,4,Hilton Garden Inn New York/Midtown Park Avenue,8.0,4287,1856,0,8-9
Booking,1,11 May 2024,27 May 2024,31 May 2024,16,4,DoubleTree by Hilton New York Downtown,7.3,2934,3991,0,7-8
Booking,1,11 May 2024,27 May 2024,31 May 2024,16,4,Homewood Suites Midtown Manhattan Times Square South,8.3,4453,4173,0,8-9
Booking,1,11 May 2024,27 May 2024,31 May 2024,16,4,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,8.1,4211,989,0,8-9
Booking,1,11 May 2024,27 May 2024,31 May 2024,16,4,The Frederick Hotel Tribeca,8.0,3888,2205,0,8-9
Booking,1,11 May 2024,27 May 2024,31 May 2024,16,4,Carnegie Hotel,8.6,4780,2037,0,8-9
Booking,1,11 May 2024,27 May 2024,31 May 2024,16,4,Eurostars Wall Street,7.9,3133,1105,0,7-8
